,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,이비노선ID,WGS84위도,WGS84경도,시군명
32919,90746,233000080,21,39,발안사거리.평리,233001565,37625.0,41008146.0,37.131466700000004,126.91048329999998,화성시
32943,90747,233000080,21,40,발안삼거리,233001864,37912.0,41008146.0,37.1347667,126.91145,화성시
32949,90748,233000080,21,41,발안삼거리.바다마트,233001558,37270.0,41008146.0,37.1359167,126.91095,화성시
33018,90749,233000080,21,42,화성중고등학교,233000924,37256.0,41008146.0,37.1379333,126.90605,화성시
33079,90750,233000080,21,43,지월리입구,233000925,37234.0,41008146.0,37.1450667,126.89805,화성시
33119,90751,233000080,21,44,수목원,233000546,37240.0,41008146.0,37.1479833,126.8992,화성시
33159,90752,233000080,21,45,구장리새터말입구,233001557,37241.0,41008146.0,37.154083299999996,126.89923329999999,화성시
33198,90753,233000080,21,46,구장1리,233000545,36907.0,41008146.0,37.1555667,126.89911670000001,화성시
33218,90754,233000080,21,47,구장삼거리,233001031,37228.0,41008146.0,37.167983299999996,126.89591670000001,화성시
33251,90755,233000080,21,48,구장리(경유),277101956,,41008146.0,37.1642333,126.9003,화성시
33252,90756,233000080,21,49,팔탄면행정복지센터,233001029,37253.0,41008146.0,37.1622333,126.90396670000001,화성시
33286,90757,233000080,21,50,팔탄초등학교,233000517,37251.0,41008146.0,37.1595333,126.9031333,화성시
33323,90758,233000080,21,51,구장1리(새터말.율암리),233000923,36803.0,41008146.0,37.1553167,126.89891670000002,화성시
33342,90759,233000080,21,52,수목원,233000528,37242.0,41008146.0,37.1484667,126.89918329999999,화성시
33382,90760,233000080,21,53,지월리입구,233000527,37235.0,41008146.0,37.1438167,126.8973667,화성시
33422,90761,233000080,21,54,화성중고등학교,233000526,37255.0,41008146.0,37.1380333,126.90548329999999,화성시
33483,90762,233000080,21,55,발안삼거리.바다마트,233001371,37273.0,41008146.0,37.1356167,126.9113,화성시
33552,90763,233000080,21,56,KEB하나은행발안지점,233001934,37940.0,41008146.0,37.1333667,126.91078329999999,화성시
33583,90764,233000080,21,57,발안사거리.평리,233000817,37268.0,41008146.0,37.1315333,126.9102,화성시
33607,90765,233000080,21,58,발안농협,233000816,37265.0,41008146.0,37.12945,126.90941670000001,화성시
33611,90766,233000080,21,59,우림아파트.화성노인회관,233000525,37250.0,41008146.0,37.12785,126.90281670000002,화성시
33623,90767,233000080,21,60,주공아파트,233000524,37245.0,41008146.0,37.1304833,126.89996670000001,화성시
33632,90768,233000080,21,61,고주리.동방산업단지,233001523,37413.0,41008146.0,37.1363667,126.88795,화성시
33639,90769,233000080,21,62,고주리,233001511,36735.0,41008146.0,37.1288667,126.88375,화성시
33642,90770,233000080,21,63,고주리마을회관,233001509,37425.0,41008146.0,37.1279667,126.88371670000001,화성시
33645,90771,233000080,21,64,제암리입구,233001564,37626.0,41008146.0,37.12685,126.88856670000001,화성시
33650,90772,233000080,21,65,고주리진입로,233001512,37601.0,41008146.0,37.121733299999995,126.8924,화성시
33651,90773,233000080,21,66,매곡리,233000926,37216.0,41008146.0,37.1174333,126.88838329999999,화성시
33670,90774,233000080,21,67,해창1리.우리꽃식물원,233000927,37205.0,41008146.0,37.1131333,126.88195,화성시
33691,90775,233000080,21,68,월문온천,233000464,36883.0,41008146.0,37.1144333,126.87755,화성시
33696,90776,233000080,21,69,월문초등학교,233000463,37437.0,41008146.0,37.1179,126.87151670000002,화성시
33710,90777,233000080,21,70,월문리,233001353,36934.0,41008146.0,37.1195167,126.86901670000002,화성시
33724,90778,233000080,21,71,화당리,233000462,36884.0,41008146.0,37.1220167,126.86483329999999,화성시
33738,90779,233000080,21,72,서근리,233001354,36933.0,41008146.0,37.1262667,126.85755,화성시
33761,90780,233000080,21,73,서근리(느락골),233001355,36932.0,41008146.0,37.1280833,126.85038329999999,화성시
33768,90781,233000080,21,74,석포삼거리,233001356,37526.0,41008146.0,37.1308667,126.8438667,화성시
33785,90782,233000080,21,75,석포4리,233000461,36885.0,41008146.0,37.13005,126.83958329999999,화성시
33789,90783,233000080,21,76,석포2리,233000460,37438.0,41008146.0,37.1292667,126.83721670000001,화성시
33809,90784,233000080,21,77,석포2리,233001403,37542.0,41008146.0,37.1263333,126.83496670000001,화성시
33829,90785,233000080,21,78,석포3리,233001414,36924.0,41008146.0,37.1213167,126.83165,화성시
33848,90786,233000080,21,79,석포3리,233000459,36886.0,41008146.0,37.1206167,126.83088329999998,화성시
33867,90787,233000080,21,80,금의3리,233000458,36887.0,41008146.0,37.1179833,126.82888329999999,화성시
33877,90788,233000080,21,81,주곡1리,233000457,36888.0,41008146.0,37.11765,126.82498329999999,화성시
33893,90789,233000080,21,82,주곡1리입구,233001415,37539.0,41008146.0,37.1165667,126.8193,화성시
33903,90790,233000080,21,83,금의2리,233000456,37439.0,41008146.0,37.1166167,126.81645,화성시
33918,90791,233000080,21,84,경신공업사,233001563,37627.0,41008146.0,37.11525,126.81311670000001,화성시
33933,90792,233000080,21,85,주곡2리입구,233001522,37414.0,41008146.0,37.110383299999995,126.80385,화성시
33940,90793,233000080,21,86,화수사거리,233001117,37491.0,41008146.0,37.1096333,126.80188329999999,화성시
33960,90794,233000080,21,87,멱우1리,233001351,37607.0,41008146.0,37.10605,126.80781670000002,화성시
33977,90795,233000080,21,88,멱우2리,233001078,36820.0,41008146.0,37.1013833,126.81413329999998,화성시
33995,90796,233000080,21,89,멱우2리부대앞,233001074,37495.0,41008146.0,37.0957667,126.8151,화성시
34012,90797,233000080,21,90,한각리입구,233001068,36707.0,41008146.0,37.0918833,126.81641670000002,화성시
34029,90798,233000080,21,91,우정읍복지센터입구,233001069,37496.0,41008146.0,37.0895667,126.81706670000001,화성시
34047,90799,233000080,21,92,삼괴중고등학교,233001066,37497.0,41008146.0,37.0867667,126.81893329999998,화성시
34066,90800,233000080,21,93,시장앞,233001247,36936.0,41008146.0,37.0849167,126.8193,화성시
34085,90801,233000080,21,94,조암터미널,233000928,36013.0,41008146.0,37.0822333,126.8158,화성시
34167,90802,233000081,24,1,조암터미널,233000929,36011.0,41008147.0,37.08215,126.81558329999999,화성시
34249,90803,233000081,24,2,조암리(경유),277102394,,41008147.0,37.0827,126.81888329999998,화성시
34262,90804,233000081,24,3,어은삼거리,233000402,37594.0,41008147.0,37.086233299999996,126.82696670000001,화성시
34286,90805,233000081,24,4,거문들,233002134,55160.0,41008147.0,37.0893667,126.8299333,화성시
34289,90806,233000081,24,5,어은1정미소앞,233000401,36869.0,41008147.0,37.0931333,126.83131670000002,화성시
34294,90807,233000081,24,6,어은1리,233000400,37453.0,41008147.0,37.0953833,126.8342,화성시
34299,90808,233000081,24,7,어은1리한양빌라앞,233001775,37800.0,41008147.0,37.0979333,126.83691670000002,화성시
34301,90809,233000081,24,8,금의1리입구,233000398,36870.0,41008147.0,37.100216700000004,126.83931670000001,화성시
34305,90810,233000081,24,9,수촌3리,233000397,37454.0,41008147.0,37.1029333,126.84303329999999,화성시
34314,90811,233000081,24,10,공단입구,233001586,37631.0,41008147.0,37.103866700000005,126.8444,화성시
34317,90812,233000081,24,11,공단사거리,233001588,37633.0,41008147.0,37.1068167,126.84191670000001,화성시
34319,90813,233000081,24,12,포레시아,233002342,55229.0,41008147.0,37.108766700000004,126.84321670000001,화성시
34321,90814,233000081,24,13,노루오토코팅,233001592,37637.0,41008147.0,37.11395,126.83996670000002,화성시
34323,90815,233000081,24,14,존슨메티,233001591,37636.0,41008147.0,37.1122,126.83775,화성시
34325,90816,233000081,24,15,파카.3M,233001589,37634.0,41008147.0,37.110066700000004,126.83951670000002,화성시
34327,90817,233000081,24,16,금의1리복지회관,233001797,37844.0,41008147.0,37.1077833,126.823,화성시
34328,90818,233000081,24,17,멱우2리회관앞,233001814,37845.0,41008147.0,37.1025333,126.8211,화성시
34329,90819,233000081,24,18,삼괴중고등학교,233001066,37497.0,41008147.0,37.0867667,126.81893329999998,화성시
34348,90820,233000081,24,19,시장앞,233001247,36936.0,41008147.0,37.0849167,126.8193,화성시
34367,90821,233000081,24,20,조암터미널,233000928,36013.0,41008147.0,37.0822333,126.8158,화성시
34449,90956,233000084,330-1,27,원리,233000534,37210.0,41037114.0,37.27765,126.88495,화성시
34456,90957,233000084,330-1,28,송라1리,233000533,37214.0,41037114.0,37.275433299999996,126.88645,화성시
34461,90958,233000084,330-1,29,야목리,233000532,37194.0,41037114.0,37.26615,126.87825,화성시
34468,90959,233000084,330-1,30,구포리,233000873,37175.0,41037114.0,37.25005,126.87225,화성시
34475,90960,233000084,330-1,31,비봉중고등학교,233000778,37183.0,41037114.0,37.2367167,126.87321670000001,화성시
34499,90961,233000084,330-1,32,비봉초등학교후문.삼화3리,233000777,37170.0,41037114.0,37.2363167,126.86815,화성시
34511,90962,233000084,330-1,33,천산아파트,233000776,37168.0,41037114.0,37.23655,126.86598329999998,화성시
34534,90963,233000084,330-1,34,삼화리.천산아파트,233000774,37161.0,41037114.0,37.2360833,126.86291670000001,화성시
34545,90964,233000084,330-1,35,북양1통.염티고개,233000772,36042.0,41037114.0,37.222133299999996,126.83903329999998,화성시
34566,90965,233000084,330-1,36,동수원남양병원,233000770,36030.0,41037114.0,37.2147333,126.82951670000001,화성시
34585,90966,233000084,330-1,37,남양읍행정복지센터,233000769,36026.0,41037114.0,37.21195,126.82336670000001,화성시
34615,90967,233000084,330-1,38,남양사거리,233000768,36021.0,41037114.0,37.2094333,126.8191,화성시
34648,90968,233000084,330-1,39,남양성지,233000767,36014.0,41037114.0,37.2076167,126.81606670000001,화성시
34686,90969,233000084,330-1,40,경기남부수협.보건소,233002171,55116.0,41037114.0,37.2070333,126.81185,화성시
34723,90970,233000084,330-1,41,우림아파트,233000766,36010.0,41037114.0,37.20565,126.80613329999998,화성시
34762,90971,233000084,330-1,42,남양육리.남양1동,233000765,36007.0,41037114.0,37.2039833,126.80096670000002,화성시
34786,90972,233000084,330-1,43,마도교차로,233001745,37753.0,41037114.0,37.19135,126.79343329999999,화성시
34796,90973,233000084,330-1,44,마도산업단지,233001743,37752.0,41037114.0,37.1811667,126.78573329999999,화성시
34804,90974,233000085,23,1,조암터미널,233000929,36011.0,41008150.0,37.08215,126.81558329999999,화성시
34886,90975,233000085,23,2,조암리(경유),277102394,,41008150.0,37.0827,126.81888329999998,화성시
34899,90976,233000085,23,3,조암GS주유소,233000930,37481.0,41008150.0,37.083433299999996,126.82055,화성시
34908,90977,233000085,23,4,어은삼거리,233000402,37594.0,41008150.0,37.086233299999996,126.82696670000001,화성시
34932,90978,233000085,23,5,어은리,233001645,55497.0,41008150.0,37.0864167,126.83738329999998,화성시
34934,90979,233000085,23,6,독정3리,233000512,37152.0,41008150.0,37.0798167,126.85915,화성시
34937,90980,233000085,23,7,독정4리,233000511,37156.0,41008150.0,37.0818833,126.86108329999999,화성시
34942,90981,233000085,23,8,수촌2리.황골,233000937,37160.0,41008150.0,37.08875,126.86200000000001,화성시
34944,90982,233000085,23,9,발안식염온천,233001794,37840.0,41008150.0,37.0927333,126.86638329999998,화성시
34945,90983,233000085,23,10,독정4리,233001795,37841.0,41008150.0,37.0793,126.8692,화성시
34950,90984,233000085,23,11,독정4리마을회관,233001132,36775.0,41008150.0,37.0790333,126.86711670000001,화성시
34951,90985,233000085,23,12,독정3리,233001773,37842.0,41008150.0,37.079666700000004,126.86405,화성시
34954,90986,233000085,23,13,독정3리.거묵골,233000506,37151.0,41008150.0,37.0798,126.8590333,화성시
34957,90987,233000085,23,14,어은리,233001646,55498.0,41008150.0,37.0865,126.83738329999998,화성시
34959,90988,233000085,23,15,어은삼거리,233001387,37593.0,41008150.0,37.0862,126.82653329999998,화성시
34983,90989,233000085,23,16,장안초등학교,233001366,37389.0,41008150.0,37.084816700000005,126.8235,화성시
34988,90990,233000085,23,17,조암GS주유소,233000373,36022.0,41008150.0,37.0836,126.82048329999999,화성시
34997,90991,233000085,23,18,조암터미널,233000928,36013.0,41008150.0,37.0822333,126.8158,화성시
35079,91005,233000086,38,14,수영오거리.방송통신대입구,233000839,36146.0,41008151.0,37.2370333,126.96168329999999,화성시
35100,91006,233000086,38,15,봉담IC교차로(경유),277102501,,41008151.0,37.229633299999996,126.95688329999999,화성시
35112,91007,233000086,38,16,대진화학,233000838,36135.0,41008151.0,37.2259167,126.95421670000002,화성시
35124,91008,233000086,38,17,동화리.동남아파트,233000837,36128.0,41008151.0,37.2238167,126.95248329999998,화성시
35143,91009,233000086,38,18,봉담읍행정복지센터,233000836,36123.0,41008151.0,37.2204167,126.9493,화성시
35171,91010,233000086,38,19,삼봉마을.신안인스빌,233000835,36119.0,41008151.0,37.2187333,126.94676670000001,화성시
35185,91011,233000086,38,20,장안대학,233000833,36111.0,41008151.0,37.2141,126.9437,화성시
35204,91012,233000086,38,21,왕림휴게소,233000832,36109.0,41008151.0,37.204466700000005,126.94275,화성시
35212,91013,233000086,38,22,상기리입구,233001581,36702.0,41008151.0,37.199883299999996,126.94091670000002,화성시
35219,91014,233000086,38,23,왕림리.상기리입구,233000831,36103.0,41008151.0,37.19785,126.93975,화성시
35225,91015,233000086,38,24,가톨릭대학교,233000830,36095.0,41008151.0,37.1935667,126.9390833,화성시
35235,91016,233000086,38,25,왕림4리.세곡리,233000829,36090.0,41008151.0,37.18935,126.93821670000001,화성시
35241,91017,233000086,38,26,당하리.흰돌산기도원입구,233000828,36089.0,41008151.0,37.1854833,126.93815,화성시
35247,91018,233000086,38,27,해병대사령부,233000827,36083.0,41008151.0,37.1786667,126.93635,화성시
35263,91019,233000086,38,28,화성푸드통합지원센터(로컬푸드직매장),233000826,36082.0,41008151.0,37.1723333,126.9363,화성시
35277,91020,233000086,38,29,덕리,233000825,36077.0,41008151.0,37.1679333,126.93468329999999,화성시
35291,91021,233000086,38,30,팔탄입구,233000824,36073.0,41008151.0,37.1641833,126.9318333,화성시
35304,91022,233000086,38,31,진우아파트,233000823,36071.0,41008151.0,37.1625833,126.9311,화성시
35314,91023,233000086,38,32,가재3리.덕우공단입구,233000822,37301.0,41008151.0,37.1562833,126.92763329999998,화성시
35318,91024,233000086,38,33,가재3리.가재3리입구,233000821,37296.0,41008151.0,37.1535833,126.92551670000002,화성시
35319,91025,233000086,38,34,가재교차로(경유),277101693,,41008151.0,37.1491167,126.92200000000001,화성시
35331,91026,233000086,38,35,가재1리입구.자연샘,233000820,36764.0,41008151.0,37.1454,126.91946670000002,화성시
35333,91027,233000086,38,36,가재4리.해병대보급중대,233000819,37282.0,41008151.0,37.1427833,126.91765,화성시
35334,91028,233000086,38,37,가재4리,233001862,37904.0,41008151.0,37.14095,126.91595,화성시
35335,91029,233000086,38,38,신성미소지움아파트,233001863,37905.0,41008151.0,37.13875,126.91363329999999,화성시
35337,91030,233000086,38,39,KEB하나은행발안지점,233001934,37940.0,41008151.0,37.1333667,126.91078329999999,화성시
35368,91031,233000086,38,40,발안초등학교,233000632,37464.0,41008151.0,37.1310333,126.91216670000001,화성시
35395,91032,233000086,38,41,향남읍행정복지센터,233001023,37289.0,41008151.0,37.1315333,126.91975,화성시
35446,91033,233000086,38,42,향남홈플러스,233002326,55151.0,41008151.0,37.1313667,126.92235,화성시
