,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명
14724,166023,241324002,27,27,이마트.한림대병원,233001817,37879.0,233001817,화성시
14726,92089,233000134,1001,151,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14730,93235,233000268,200,58,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14731,93893,233000281,205,61,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14734,154286,241205018,81,73,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14735,154498,241205022,H4,21,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14737,164005,241317007,29,17,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14738,164028,241317008,19-3,9,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14740,164194,241317011,H3,24,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14741,165965,241324001,17,27,상록.테크노밸리.GS자이,233002436,36842.0,233002436,화성시
14747,93236,233000268,200,59,우남퍼스트빌,233000130,36447.0,233000130,화성시
14748,93894,233000281,205,62,우남퍼스트빌,233000130,36447.0,233000130,화성시
14749,154287,241205018,81,74,우남퍼스트빌,233000130,36447.0,233000130,화성시
14750,154499,241205022,H4,22,우남퍼스트빌,233000130,36447.0,233000130,화성시
14751,163865,241317004,19-1,16,우남퍼스트빌,233000130,36447.0,233000130,화성시
14752,164006,241317007,29,18,우남퍼스트빌,233000130,36447.0,233000130,화성시
14753,164029,241317008,19-3,10,우남퍼스트빌,233000130,36447.0,233000130,화성시
14755,164195,241317011,H3,25,우남퍼스트빌,233000130,36447.0,233000130,화성시
14756,165966,241324001,17,28,우남퍼스트빌,233000130,36447.0,233000130,화성시
14761,93240,233000268,200,63,공공청사부지,233000994,36480.0,233000994,화성시
14762,93898,233000281,205,66,공공청사부지,233000994,36480.0,233000994,화성시
14764,154503,241205022,H4,26,공공청사부지,233000994,36480.0,233000994,화성시
14765,164010,241317007,29,22,공공청사부지,233000994,36480.0,233000994,화성시
14772,154504,241205022,H4,27,반도3.금강,233000996,36488.0,233000996,화성시
14773,163799,241317002,19,9,반도3.금강,233000996,36488.0,233000996,화성시
14774,164011,241317007,29,23,반도3.금강,233000996,36488.0,233000996,화성시
14782,154505,241205022,H4,28,레이크빌.하우스디더레이크,233000997,36494.0,233000997,화성시
14783,163800,241317002,19,10,레이크빌.하우스디더레이크,233000997,36494.0,233000997,화성시
14784,164012,241317007,29,24,레이크빌.하우스디더레이크,233000997,36494.0,233000997,화성시
14791,154506,241205022,H4,29,우미린2차.호수부영3차,233003092,55419.0,233003092,화성시
14792,164013,241317007,29,25,우미린2차.호수부영3차,233003092,55419.0,233003092,화성시
14798,154507,241205022,H4,30,동탄호수공원,233003136,55532.0,233003136,화성시
14799,164014,241317007,29,26,동탄호수공원,233003136,55532.0,233003136,화성시
14806,154510,241205022,H4,33,동탄2차고지,233003123,55519.0,233003123,화성시
14807,154578,241205023,H5,37,동탄2차고지,233003123,55519.0,233003123,화성시
14808,164224,241317011,H3,54,동탄2차고지,233003123,55519.0,233003123,화성시
14810,91941,233000134,1001,3,한화꿈에그린,233002438,55310.0,233002438,화성시
14815,91942,233000134,1001,4,한화.호반.대원,233002419,55296.0,233002419,화성시
14820,91943,233000134,1001,5,호반베르디움.롯데캐슬,233002420,55297.0,233002420,화성시
14825,91944,233000134,1001,6,대우푸르지오.반도유보라,233001167,37484.0,233001167,화성시
14830,91945,233000134,1001,7,신안2차.반도4차,233000129,36460.0,233000129,화성시
14835,154591,241205023,H5,50,신안2차.반도4차,233000129,36460.0,233000129,화성시
14837,163860,241317004,19-1,11,신안2차.반도4차,233000129,36460.0,233000129,화성시
14838,164000,241317007,29,12,신안2차.반도4차,233000129,36460.0,233000129,화성시
14839,164189,241317011,H3,19,신안2차.반도4차,233000129,36460.0,233000129,화성시
14841,91946,233000134,1001,8,모아.반도아파트,233000980,36459.0,233000980,화성시
14846,154592,241205023,H5,51,모아.반도아파트,233000980,36459.0,233000980,화성시
14848,163861,241317004,19-1,12,모아.반도아파트,233000980,36459.0,233000980,화성시
14849,164001,241317007,29,13,모아.반도아파트,233000980,36459.0,233000980,화성시
14850,164190,241317011,H3,20,모아.반도아파트,233000980,36459.0,233000980,화성시
15280,92094,233000134,1001,156,반도.모아아파트,233001491,37551.0,233001491,화성시
15286,154564,241205023,H5,23,반도.모아아파트,233001491,37551.0,233001491,화성시
15288,163907,241317004,19-1,58,반도.모아아파트,233001491,37551.0,233001491,화성시
15289,164204,241317011,H3,34,반도.모아아파트,233001491,37551.0,233001491,화성시
15296,154565,241205023,H5,24,반도4차.동탄4동복지센터,233000430,55663.0,233000430,화성시
15298,163908,241317004,19-1,59,반도4차.동탄4동복지센터,233000430,55663.0,233000430,화성시
15299,164205,241317011,H3,35,반도4차.동탄4동복지센터,233000430,55663.0,233000430,화성시
15301,92095,233000134,1001,157,반도유보라.대우푸르지오,233000150,36515.0,233000150,화성시
15305,92096,233000134,1001,158,호반베르디움.롯데캐슬,233000134,36511.0,233000134,화성시
15309,92097,233000134,1001,159,한화.호반.대원,233000139,36445.0,233000139,화성시
15313,92098,233000134,1001,160,한화꿈에그린,233002437,55309.0,233002437,화성시
15316,91947,233000134,1001,9,경남.반도1차,233000960,36452.0,233000960,화성시
15322,163862,241317004,19-1,13,경남.반도1차,233000960,36452.0,233000960,화성시
15323,91948,233000134,1001,10,영천유.금성백조,233002435,55293.0,233002435,화성시
15329,163863,241317004,19-1,14,영천유.금성백조,233002435,55293.0,233002435,화성시
15330,91949,233000134,1001,11,영천초.계룡,233000961,36453.0,233000961,화성시
15336,163864,241317004,19-1,15,영천초.계룡,233000961,36453.0,233000961,화성시
15337,91950,233000134,1001,12,자이.우남퍼스트빌,233000127,36446.0,233000127,화성시
15342,91982,233000134,1001,44,임광그대가3단지,233002043,55041.0,233002043,화성시
15345,91983,233000134,1001,45,효행초등학교,233003097,55424.0,233003097,화성시
15347,153570,241205008,9-1,25,효행초등학교,233003097,55424.0,233003097,화성시
15348,189249,241483022,H8,21,효행초등학교,233003097,55424.0,233003097,화성시
15351,91984,233000134,1001,46,동화초중교,233001624,37686.0,233001624,화성시
15352,153572,241205008,9-1,27,동화초중교,233001624,37686.0,233001624,화성시
15354,189251,241483022,H8,23,동화초중교,233001624,37686.0,233001624,화성시
15356,91985,233000134,1001,47,동화휴먼시아6단지,233001758,37762.0,233001758,화성시
15358,153573,241205008,9-1,28,동화휴먼시아6단지,233001758,37762.0,233001758,화성시
15360,153839,241205012,50,95,동화휴먼시아6단지,233001758,37762.0,233001758,화성시
15361,189252,241483022,H8,24,동화휴먼시아6단지,233001758,37762.0,233001758,화성시
15363,91986,233000134,1001,48,중심상가.화성고용센터,233001659,37765.0,233001659,화성시
15365,153574,241205008,9-1,29,중심상가.화성고용센터,233001659,37765.0,233001659,화성시
15367,153840,241205012,50,96,중심상가.화성고용센터,233001659,37765.0,233001659,화성시
15368,189253,241483022,H8,25,중심상가.화성고용센터,233001659,37765.0,233001659,화성시
15370,91987,233000134,1001,49,동화휴먼시아1단지.상봉초등학교,233002085,55062.0,233002085,화성시
15372,153480,241205003,7-1,55,동화휴먼시아1단지.상봉초등학교,233002085,55062.0,233002085,화성시
15374,153575,241205008,9-1,30,동화휴먼시아1단지.상봉초등학교,233002085,55062.0,233002085,화성시
15376,153841,241205012,50,97,동화휴먼시아1단지.상봉초등학교,233002085,55062.0,233002085,화성시
15377,189254,241483022,H8,26,동화휴먼시아1단지.상봉초등학교,233002085,55062.0,233002085,화성시
15382,91988,233000134,1001,50,봉담택지지구,233002087,37688.0,233002087,화성시
15383,153842,241205012,50,98,봉담택지지구,233002087,37688.0,233002087,화성시
15384,189255,241483022,H8,27,봉담택지지구,233002087,37688.0,233002087,화성시
15387,91989,233000134,1001,51,국민체육센터,233002218,55140.0,233002218,화성시
15388,189256,241483022,H8,28,국민체육센터,233002218,55140.0,233002218,화성시
15391,91992,233000134,1001,54,광산,233001332,37505.0,233001332,화성시
15392,91993,233000134,1001,55,내리사거리,233001059,36070.0,233001059,화성시
15393,91994,233000134,1001,56,덕고개길,233002480,55327.0,233002480,화성시
15394,91995,233000134,1001,57,원평2리입구,233002463,55324.0,233002463,화성시
15395,92014,233000134,1001,76,기업은행,233001046,36018.0,233001046,화성시
15397,153871,241205012,50,127,기업은행,233001046,36018.0,233001046,화성시
15398,164647,241319009,공영2(삼존대광A),19,기업은행,233001046,36018.0,233001046,화성시
15399,164694,241319010,공영2(송정대광A),18,기업은행,233001046,36018.0,233001046,화성시
15400,165312,241319032,20-3(왕모대시청),61,기업은행,233001046,36018.0,233001046,화성시
15401,165423,241319034,20-3(쌍쏭.대광A),24,기업은행,233001046,36018.0,233001046,화성시
15402,167711,241335001,50-2,2,기업은행,233001046,36018.0,233001046,화성시
15403,167896,241335026,50-2(금강),18,기업은행,233001046,36018.0,233001046,화성시
15404,188449,241483002,5-2,25,기업은행,233001046,36018.0,233001046,화성시
15405,188503,241483004,50-1,1,기업은행,233001046,36018.0,233001046,화성시
15406,188573,241483005,50-3(안석),1,기업은행,233001046,36018.0,233001046,화성시
15407,188628,241483007,50-6(대광1차),6,기업은행,233001046,36018.0,233001046,화성시
15408,188728,241483010,50-4(대광1차),11,기업은행,233001046,36018.0,233001046,화성시
15409,188839,241483014,50-3(살곶),1,기업은행,233001046,36018.0,233001046,화성시
15410,188876,241483016,50-6(대광2차),6,기업은행,233001046,36018.0,233001046,화성시
15411,188921,241483017,50-8(송산),34,기업은행,233001046,36018.0,233001046,화성시
15412,189299,241485006,12,40,기업은행,233001046,36018.0,233001046,화성시
15413,189510,241485018,10,41,기업은행,233001046,36018.0,233001046,화성시
15414,190129,241485040,13-2,38,기업은행,233001046,36018.0,233001046,화성시
15415,190283,241485042,13-4,45,기업은행,233001046,36018.0,233001046,화성시
15416,190453,241485048,12-1,43,기업은행,233001046,36018.0,233001046,화성시
15417,190541,241485049,13-4A,45,기업은행,233001046,36018.0,233001046,화성시
15418,190643,241485050,11-1,56,기업은행,233001046,36018.0,233001046,화성시
15419,92025,233000134,1001,87,기업은행,233000210,37567.0,233000210,화성시
15421,153750,241205012,50,6,기업은행,233000210,37567.0,233000210,화성시
15422,164657,241319009,공영2(삼존대광A),29,기업은행,233000210,37567.0,233000210,화성시
15423,164704,241319010,공영2(송정대광A),28,기업은행,233000210,37567.0,233000210,화성시
15424,165322,241319032,20-3(왕모대시청),71,기업은행,233000210,37567.0,233000210,화성시
15425,165433,241319034,20-3(쌍쏭.대광A),34,기업은행,233000210,37567.0,233000210,화성시
15426,167794,241335001,50-2,85,기업은행,233000210,37567.0,233000210,화성시
15427,167902,241335026,50-2(금강),24,기업은행,233000210,37567.0,233000210,화성시
15428,188459,241483002,5-2,35,기업은행,233000210,37567.0,233000210,화성시
15429,188571,241483004,50-1,69,기업은행,233000210,37567.0,233000210,화성시
15430,188601,241483005,50-3(안석),29,기업은행,233000210,37567.0,233000210,화성시
15431,188611,241483006,50-4,9,기업은행,233000210,37567.0,233000210,화성시
15432,188639,241483007,50-6(대광1차),17,기업은행,233000210,37567.0,233000210,화성시
15433,188738,241483010,50-4(대광1차),21,기업은행,233000210,37567.0,233000210,화성시
15434,188869,241483014,50-3(살곶),31,기업은행,233000210,37567.0,233000210,화성시
15435,188883,241483016,50-6(대광2차),13,기업은행,233000210,37567.0,233000210,화성시
15436,188893,241483017,50-8(송산),6,기업은행,233000210,37567.0,233000210,화성시
15437,189298,241485006,12,39,기업은행,233000210,37567.0,233000210,화성시
15438,189509,241485018,10,40,기업은행,233000210,37567.0,233000210,화성시
15439,190123,241485040,13-2,32,기업은행,233000210,37567.0,233000210,화성시
15440,190282,241485042,13-4,44,기업은행,233000210,37567.0,233000210,화성시
15441,190452,241485048,12-1,42,기업은행,233000210,37567.0,233000210,화성시
15442,190540,241485049,13-4A,44,기업은행,233000210,37567.0,233000210,화성시
15443,190642,241485050,11-1,55,기업은행,233000210,37567.0,233000210,화성시
15444,92044,233000134,1001,106,원평2리입구.은혜교회,233002464,55325.0,233002464,화성시
15445,92045,233000134,1001,107,덕고개길,233002465,55326.0,233002465,화성시
15446,92046,233000134,1001,108,상2리,233001060,36783.0,233001060,화성시
15447,92047,233000134,1001,109,광산,233001331,36976.0,233001331,화성시
15448,92050,233000134,1001,112,국민체육센터,233002217,55139.0,233002217,화성시
15449,153438,241205003,7-1,13,국민체육센터,233002217,55139.0,233002217,화성시
15450,189232,241483022,H8,4,국민체육센터,233002217,55139.0,233002217,화성시
15453,92051,233000134,1001,113,봉담중.고등학교,233001661,37883.0,233001661,화성시
15454,153439,241205003,7-1,14,봉담중.고등학교,233001661,37883.0,233001661,화성시
15455,153779,241205012,50,35,봉담중.고등학교,233001661,37883.0,233001661,화성시
15456,189233,241483022,H8,5,봉담중.고등학교,233001661,37883.0,233001661,화성시
15459,92052,233000134,1001,114,동일하이빌.상봉초등학교,233002086,55054.0,233002086,화성시
15460,153440,241205003,7-1,15,동일하이빌.상봉초등학교,233002086,55054.0,233002086,화성시
15462,153555,241205008,9-1,10,동일하이빌.상봉초등학교,233002086,55054.0,233002086,화성시
15464,153780,241205012,50,36,동일하이빌.상봉초등학교,233002086,55054.0,233002086,화성시
15465,189234,241483022,H8,6,동일하이빌.상봉초등학교,233002086,55054.0,233002086,화성시
15470,92053,233000134,1001,115,동일하이빌.화성고용센터,233001658,37881.0,233001658,화성시
15471,153556,241205008,9-1,11,동일하이빌.화성고용센터,233001658,37881.0,233001658,화성시
15473,153781,241205012,50,37,동일하이빌.화성고용센터,233001658,37881.0,233001658,화성시
15474,189235,241483022,H8,7,동일하이빌.화성고용센터,233001658,37881.0,233001658,화성시
